Cluster,Gmag,SourceId,dec,par,ra,spar
NGC1039,15.355,336920706696347648,42.44952,,41.52163,
NGC1039,19.129,336882391292964608,41.90448,,41.14798,
NGC1039,10.777999999999999,336955959788455168,41.66095,,40.201640000000005,
NGC1039,18.144000000000002,336850986492252800,41.96391,,41.75049,
NGC1039,16.796,336867517821565056,41.82502,,41.369240000000005,
NGC1039,18.581,336851330089646080,41.96754,,41.77728,
NGC1039,16.035999999999998,336975785357657728,41.862,,40.52758,
NGC1039,18.595,336812778462308096,41.53797,,41.4286,
NGC1039,19.62,336903389388241664,42.26229,,41.6985,
NGC1039,18.244,336911528349507968,42.195190000000004,,41.29865,
NGC1039,14.619000000000002,336942525130798464,41.53347,,40.19712,
NGC1039,12.545,336902324236360832,42.22316,,41.761590000000005,
NGC1039,10.717,336887996225391360,42.06175,,41.00243,
NGC1039,16.262999999999998,336911051609944192,42.20881,,41.37043,
NGC1039,19.13,336924791213033728,42.50796,,41.3613,
NGC1039,18.065,336966881888157696,41.64595,,40.34174,
NGC1039,15.682,336888133664343936,42.096470000000004,,41.02429,
NGC1039,12.905,336901911919516800,42.17273,,41.772890000000004,
NGC1039,15.759,336922321604532864,42.383559999999996,,41.30401,
NGC1039,18.137999999999998,336968806034158080,41.72177,,40.372409999999995,
NGC1039,18.908,336910089537286912,42.18882,,41.26784,
NGC1039,11.942,336914070970471168,42.23643,,41.1697,
NGC1039,19.16,336808242976401280,41.40717,,41.14105,
NGC1039,14.481,336909917738604544,42.16209,,41.266709999999996,
NGC1039,17.433,336852910636205824,42.081,,41.71653,
NGC1039,14.853,336924589346781440,42.492490000000004,,41.40827,
NGC1039,17.205,336851300024968704,41.99655,,41.74134,
NGC1039,18.81,336974681548853632,41.80888,,40.57438,
NGC1039,19.545,336888919642043648,42.10957,,41.16816,
NGC1039,18.121,336807796300104704,41.43643,,41.27987,
NGC1039,19.104,336914242768937088,42.28304,,41.20624,
NGC1039,17.948,336924619410079360,42.5154,,41.429559999999995,
NGC1039,19.418,336867204288468480,41.84165,,41.43049,
NGC1039,18.404,336844492501464832,41.86233,,41.648709999999994,
NGC1039,18.244,336936817116949888,41.351659999999995,,40.318020000000004,
NGC1039,18.73,336915995115608576,42.299479999999996,,41.19505,
NGC1039,19.342,336905481035623552,42.24708,,41.52415,
NGC1039,19.514,336888885282311168,42.11252,,41.183040000000005,
NGC1039,16.553,336897101556214016,42.052279999999996,,41.48408,
NGC1039,18.637,337334432306421248,43.07091,,42.02608,
NGC1039,19.587,337361812721358976,43.01773,,42.96613,
NGC1039,18.702,337336970630718976,43.05685,,41.94272,
NGC1039,19.038,337290413184897536,42.66831,,42.02094,
NGC1039,18.274,337300033913523584,42.59847,,41.55522,
NGC1039,18.204,337341815355206400,43.19895,,42.2511,
NGC1039,18.902,337377450698720640,43.17402,,42.87528,
NGC1039,18.988,337290928580821376,42.554159999999996,,41.8476,
NGC1039,19.552,337311716222929024,42.92091,,41.75398,
NGC1039,17.656,337377583845043712,43.20151,,42.89369,
NGC1039,14.042,337313404146879872,42.68785,,42.15985,
NGC1039,19.305999999999997,337330102977199744,43.18781,,42.28294,
NGC1039,19.199,337309315337770496,42.7939,,41.64891,
NGC1039,17.425,337298492020241408,42.604209999999995,,41.658570000000005,
NGC1039,19.202,337329652007794304,43.136720000000004,,42.31147,
NGC1039,15.437999999999999,337296739673608320,42.552009999999996,,41.61414,
NGC1039,15.477,337303233664104064,42.71634,,41.60425,
NGC1039,19.657,337331541791943168,42.88753,,41.87895,
NGC1039,14.972999999999999,337288321537669760,42.58285,,41.964040000000004,
NGC1039,19.083,337295537082793984,42.46564,,41.658570000000005,
NGC1039,15.982000000000001,337297358148881408,42.56687,,41.73677,
NGC1039,19.134,337318347652332160,42.8004,,41.97818,
NGC1039,18.39,337333981333475584,43.04645,,41.98708,
NGC1039,15.669,340062767332340224,42.414629999999995,,39.516740000000006,
NGC1039,18.567,340028506375329152,42.03987,,39.37469,
NGC1039,19.278,340024555005326208,41.99216,,39.4959,
NGC1039,18.168,340059533219495936,42.37812,,39.73543,
NGC1039,19.752,340023489853410048,41.925540000000005,,39.35072,
NGC1039,11.95,340037989663074176,42.3012,,39.522,
NGC1039,19.205,340057609074022656,42.30788,,39.72076,
NGC1039,18.008,340058025688450688,42.35092,,39.71665,
NGC1039,18.794,336783130304164480,41.705459999999995,,40.77785,
NGC1039,19.665,336777628450786176,41.546009999999995,,40.74322,
NGC1039,16.663,336729426033189888,41.05345,,40.537490000000005,
NGC1039,12.005999999999998,336689087700520832,40.947109999999995,,41.34191,
NGC1039,19.410999999999998,336782129576568832,41.63337,,40.684740000000005,
NGC1039,12.376,336714406530438528,41.40372,,41.12838,
NGC1039,17.926,336763506598170880,41.39686,,40.93699,
NGC1039,19.262999999999998,338554026923291392,41.69551,,38.453959999999995,
NGC1039,15.649000000000001,338523622851792512,41.83292,,39.05853,
NGC1039,15.536,338523622851792000,41.83406,,39.05871,
NGC1039,17.278,338535442601786240,41.86952,,39.025059999999996,
NGC1039,14.934000000000001,338514380082026752,41.57638,,38.90412,
NGC1039,18.774,338529425350892416,41.82427,,39.00401,
NGC1039,19.72,338501044207994880,41.53267,,38.73415,
NGC1039,19.47,337562404874508544,43.221059999999994,,41.09902,
NGC1039,16.653,337620855085424256,43.857040000000005,,41.33683,
NGC1039,18.067,337612432654290304,43.72128,,41.23558,
NGC1039,18.867,337580615536183808,43.46031,,40.89873,
NGC1039,18.999000000000002,337581513184933760,43.40173,,40.779579999999996,
NGC1039,18.373,337577179562120064,43.315,,40.915729999999996,
NGC1039,18.724,337562787127774720,43.22818,,41.104620000000004,
NGC1039,18.724,337645040044768640,43.87467,,42.25297,
NGC1039,18.695,337571922522390784,43.47582,,41.27098,
NGC1039,11.357000000000001,337565570266579840,43.25308,,41.02298,
NGC1039,17.829,337577596175013248,43.28367,,40.80853,
NGC1039,18.707,337566115726345344,43.29697,,41.05989,
NGC1039,17.525,337600647263883648,43.62363,,41.3497,
NGC1039,18.902,337664556376136960,43.841390000000004,,42.46221,
NGC1039,15.106,337589652148114176,43.51533,,40.90246,
NGC1039,19.803,337576939043911552,43.28572,,40.82756,
NGC1039,18.692999999999998,337647582664817280,43.70322,,41.9585,
NGC1039,18.625,337608550003960320,43.80489,,41.39332,
NGC1039,16.320999999999998,337612952345650688,43.699659999999994,,41.12859,
NGC1039,14.050999999999998,337565192309225600,43.24021,,40.91325,
NGC1039,18.546,337565192309225344,43.25022,,40.90858,
NGC1039,17.733,337581375745982848,43.38902,,40.736959999999996,
NGC1039,14.495,337557323929443584,43.68947,,41.75844,
NGC1039,18.302,337584944863370624,43.5675,,40.834540000000004,
NGC1039,17.932000000000002,337187510064849536,43.04179,,40.83112,
NGC1039,17.089000000000002,337171738944986112,42.981190000000005,,40.335229999999996,
NGC1039,15.405,337168543489391104,42.781940000000006,,40.20691,
NGC1039,18.535,337230111843581824,42.17501,,41.8626,
NGC1039,18.132,337166237091518592,42.83681,,40.47549,
NGC1039,17.04,337175174919090688,42.7817,,40.758309999999994,
NGC1039,16.754,337168367395272576,42.82457,,40.27373,
NGC1039,13.773,337174659523012608,42.77701,,40.825179999999996,
NGC1039,12.66,337165966508978688,42.81483,,40.50178,
NGC1039,18.437,337178709676558976,42.841590000000004,,40.66832,
NGC1039,14.777000000000001,337172112606444672,42.65312,,40.69341,
NGC1039,16.067999999999998,337168646568597504,42.805659999999996,,40.20455,
NGC1039,16.389,337165348033715840,42.75224,,40.43277,
NGC1039,13.197000000000001,337195580307120256,43.045120000000004,,40.39959,
NGC1039,11.383,337177236503146624,42.82971,,40.66275,
NGC1039,19.977,337230047421499904,42.23573,,41.92535,
NGC1039,11.8,337172391780312704,42.66637,,40.7527,
NGC1039,18.334,337173349557144448,42.72057,,40.66554,
NGC1039,17.389,337164622183608576,42.7288,,40.28955,
NGC1039,12.792,337172391780311936,42.67042,,40.756409999999995,
NGC1039,18.782,337173143399674240,42.70254,,40.677479999999996,
NGC1039,13.759,337163698766294784,42.70326,,40.38932,
NGC1039,15.392999999999999,337193248141173376,43.03995,,40.5397,
NGC1039,11.18,337179126288735104,42.89526,,40.748290000000004,
NGC1039,18.549,337173486996108800,42.72615,,40.70678,
NGC1039,12.975999999999999,337248872261895552,42.428090000000005,,42.49905,
NGC1039,15.709000000000001,337190804304554880,42.89897,,40.43716,
NGC1039,12.927999999999999,337192767104852096,42.98312,,40.55076,
NGC1039,16.815,337190499362131712,42.94679,,40.541740000000004,
NGC1039,15.505,337172254341137280,42.67066,,40.70459,
NGC1039,14.322000000000001,337191835101078784,42.958040000000004,,40.59564,
NGC1039,19.845,337172043886973696,42.65952,,40.72206,
NGC1039,16.674,337171700290139776,42.972590000000004,,40.32687,
NGC1039,18.902,337161632886363008,42.72614,,40.23556,
NGC1039,10.904000000000002,337158304287390848,42.66661,,40.27652,
NGC1039,17.137,337173005959696768,42.68593,,40.65639,
NGC1039,12.254000000000001,337161499743053056,42.69384,,40.21781,
NGC1039,18.855999999999998,337270626272573440,42.771440000000005,,42.46479,
NGC1039,17.9,337166546329122688,42.814640000000004,,40.395340000000004,
NGC1039,17.857,337170428979728768,42.91547,,40.40077,
NGC1039,12.527000000000001,337167615776454912,42.76482,,40.29126,
NGC1039,19.371,337168642273101952,42.78722,,40.20698,
NGC1039,9.509,337164214162384000,42.67815,,40.29587,
NGC1039,10.327,337171842024514304,42.61278,,40.716190000000005,
NGC1039,18.541,337256225246390912,42.59865,,42.616690000000006,
NGC1039,18.426,337160705173311360,42.66397,,40.086290000000005,
NGC1039,16.704,337158059473429376,42.64679,,40.22497,
NGC1039,18.076,337158166848451072,42.63842,,40.25566,
NGC1039,17.255,337179946627272832,42.921820000000004,,40.647529999999996,
NGC1039,18.84,337180427663679488,42.96566,,40.650940000000006,
NGC1039,17.271,337163660110858240,42.68732,,40.37973,
NGC1039,19.284000000000002,337161942123895808,42.66598,,40.13364,
NGC1039,16.674,337178404734238976,42.89052,,40.60376,
NGC1039,15.107000000000001,337178851410839040,42.868190000000006,,40.68943,
NGC1039,18.49,337167955078358144,42.798359999999995,,40.25147,
NGC1039,19.227999999999998,337241794154957056,42.548359999999995,,42.167359999999995,
NGC1039,15.657,337191457139706496,42.97518,,40.483109999999996,
NGC1039,19.090999999999998,337159640021362048,42.63153,,40.14581,
NGC1039,15.728,337194519451509760,42.99323,,40.47607,
NGC1039,15.17,337175346717538304,42.80653,,40.748129999999996,
NGC1039,16.07,337162083858611200,42.692370000000004,,40.1529,
NGC1039,17.456,337172490563641216,42.69487,,40.747170000000004,
NGC1039,12.24,337195206646283520,42.9991,,40.33579,
NGC1039,18.584,337169982303035264,42.85705,,40.30192,
NGC1039,8.249,337178439093990656,42.82028,,40.69062,
NGC1039,14.323,337171257908661504,42.94531,,40.27142,
NGC1039,17.719,337163355168929792,42.65656,,40.33351,
NGC1039,12.382,337189640368700416,42.85072,,40.523540000000004,
NGC1039,14.763,337158613525023360,42.70878,,40.25786,
NGC1039,17.803,337164076723405440,42.7408,,40.37334,
NGC1039,10.392999999999999,337179744764026240,42.91363,,40.652840000000005,
NGC1039,16.448,337190460711296128,42.93651,,40.54504,
NGC1039,15.238,337155864746016128,42.5484,,40.13872,
NGC1039,17.608,337190907383816320,42.92669,,40.43759,
NGC1039,17.111,337163664406564224,42.67892,,40.38617,
NGC1039,19.792,337211939839702528,41.9975,,42.08509,
NGC1039,17.891,337164420320807296,42.70404,,40.28192,
NGC1039,14.259,337165652975852160,42.76875,,40.43407,
NGC1039,13.825,337194343356541312,42.99432,,40.40605,
NGC1039,16.058,337177580100540544,42.8182,,40.58462,
NGC1039,14.573,337169539921764608,42.87958,,40.25408,
NGC1039,15.898,337194382012564608,42.969440000000006,,40.4604,
NGC1039,14.99,337159502582371712,42.60693,,40.128409999999995,
NGC1039,17.951,337159811821270528,42.58722,,40.037659999999995,
NGC1039,18.199,337178572237612672,42.84492,,40.7103,
NGC1039,14.14,337167169099820416,42.83889,,40.40256,
NGC1039,18.660999999999998,337167783279599872,42.76362,,40.21545,
NGC1039,17.672,337204685639262464,43.26648,,40.56783,
NGC1039,18.307000000000002,337270484538015488,42.76188,,42.51446,
NGC1039,14.715,337174006687749504,42.79524,,40.69891,
NGC1039,18.847,337176235775166848,42.721059999999994,,40.60958,
NGC1039,18.469,337161942123908608,42.673629999999996,,40.12964,
NGC1039,18.24,337223793949330944,42.28933,,42.27024,
NGC1039,12.809000000000001,337175415437021824,42.7979,,40.714040000000004,
NGC1039,13.005,337193827960470400,42.913059999999994,,40.42003,
NGC1039,19.008,337171391052440576,42.93949,,40.33062,
NGC1039,18.186,337161156145686784,42.66114,,40.16383,
NGC1039,15.960999999999999,337160537670396672,42.67098,,40.11132,
NGC1039,10.517000000000001,337164381664706560,42.72547,,40.32313,
NGC1039,15.994000000000002,337177099064199168,42.820040000000006,,40.64009,
NGC1039,18.759,337170703857673856,42.93907,,40.3748,
NGC1039,15.934000000000001,337159919195128832,42.60358,,40.080490000000005,
NGC1039,11.695,337169265043862528,42.85775,,40.28582,
NGC1039,11.415,337161701605114624,42.71515,,40.20593,
NGC1039,19.1,337173761874035200,42.73622,,40.68091,
NGC1039,14.66,337177167783677056,42.8183,,40.63452,
NGC1039,13.919,337204346336622464,43.23064,,40.56119,
NGC1039,18.167,337167542761406080,42.74886,,40.254709999999996,
NGC1039,18.718,337158506150074368,42.67331,,40.26549,
NGC1039,14.705,337163453952398080,42.6711,,40.34625,
NGC1039,15.304,337178920130314112,42.87502,,40.68101,
NGC1039,14.905,337189842231829632,42.8643,,40.51063,
NGC1039,18.384,337179641684816256,42.89803,,40.64778,
NGC1039,12.612,337166000868718592,42.81342,,40.49116,
NGC1039,18.186,337164656543368576,42.74033,,40.30389,
NGC1039,15.48,337161018706732032,42.657140000000005,,40.20224,
NGC1039,18.057000000000002,337167611480914304,42.76623,,40.282790000000006,
NGC1039,10.289000000000001,337178503517166208,42.82405,,40.68655,
NGC1039,16.13,337160949987261312,42.64975,,40.17828,
NGC1039,13.255999999999998,337166615047692672,42.80358,,40.35953,
NGC1039,8.993,337165481176331008,42.770579999999995,,40.452020000000005,
NGC1039,11.427999999999999,337167066020594304,42.86054,,40.46181,
NGC1039,19.442,337156822522715264,42.573370000000004,,40.239470000000004,
NGC1039,14.412,337162045203174912,42.697720000000004,,40.12659,
NGC1039,15.489,337173663090374272,42.764,,40.72952,
NGC1039,17.337,337175617300095872,42.83573,,40.720079999999996,
NGC1039,18.961,337190190124496384,42.91086,,40.56384,
NGC1039,12.714,337173113334580224,42.720490000000005,,40.69474,
NGC1039,14.718,337179744764027776,42.90873,,40.65126,
NGC1039,16.745,337158132488712832,42.63244,,40.28385,
NGC1039,18.808,337249112780387328,42.461929999999995,,42.49194,
NGC1039,18.991,337214688618727936,42.13751,,42.212109999999996,
NGC1039,15.437999999999999,337177545740806656,42.80516,,40.57183,
NGC1039,16.362000000000002,337166241386878080,42.84213,,40.48023,
NGC1039,18.114,337170360260835968,42.90047,,40.410340000000005,
NGC1039,16.054000000000002,337171017390510592,42.892509999999994,,40.26343,
NGC1039,12.87,337165584255547008,42.7644,,40.394259999999996,
NGC1039,17.055999999999997,337162221297568640,42.69257,,40.106759999999994,
NGC1039,13.509,337163080291025920,42.64362,,40.36727,
NGC1039,11.728,337194107135132160,42.95163,,40.39662,
NGC1039,13.870999999999999,337164038067322368,42.73454,,40.40892,
NGC1039,18.795,337173040319467136,42.70295,,40.66075,
NGC1039,13.008,337165275017903744,42.72741,,40.44748,
NGC1039,18.585,337173796233816064,42.75973,,40.69239,
NGC1039,17.558,337226130411627008,42.1211,,41.95061,
NGC1039,10.671,337175106199816448,42.84834,,40.82096,
NGC1039,10.462,337167370961929600,42.8792,,40.415420000000005,
NGC1039,15.561,337167272179027200,42.8678,,40.39478,
NGC1039,10.17,337166688063496576,42.817479999999996,,40.35013,
NGC1039,18.409000000000002,337236090439479040,42.38909,,42.23361,
NGC1039,17.02,337178954490044416,42.90352,,40.693979999999996,
NGC1039,11.867,337170806935766784,42.877309999999994,,40.271809999999995,
NGC1039,9.308,337189979669777024,42.86645,,40.560159999999996,
NGC1039,17.973,337174449068859136,42.76631,,40.791090000000004,
NGC1039,18.935,337163419592671872,42.675959999999996,,40.330729999999996,
NGC1039,12.394,337177373942124672,42.780190000000005,,40.57884,
NGC1039,18.070999999999998,337159296423903104,42.58785,,40.13845,
NGC1039,15.914000000000001,337158166848456064,42.62639,,40.25698,
NGC1039,18.281,337163900629058560,42.70466,,40.38365,
NGC1039,18.706,337177541445381376,42.80395,,40.58,
NGC1039,19.203,337167989438048896,42.77288,,40.298159999999996,
NGC1039,17.859,337175411141600512,42.796,,40.71797,
NGC1039,18.239,337164175506917504,42.67962,,40.31518,
NGC1039,10.019,337177408301862784,42.78635,,40.55056,
NGC1039,15.235,337167680200404352,42.772490000000005,,40.2758,
NGC1039,19.511,337278288494162688,42.31133,,41.80693,
NGC1039,19.219,337164312945920896,42.70619,,40.33383,
NGC1039,17.073,337166619344026624,42.798359999999995,,40.35277,
NGC1039,18.926,337178812755830528,42.87511,,40.66294,
NGC1039,12.454,337166134011354624,42.816790000000005,,40.43967,
NGC1039,13.067,337172593642179456,42.70402,,40.766259999999996,
NGC1039,18.187,337171391052460288,42.95113,,40.331540000000004,
NGC1039,16.666,337157582732918272,42.57758,,40.24109,
NGC1039,19.776,337267362095555072,42.73233,,42.36009,
NGC1039,16.101,337173899313037440,42.76298,,40.69813,
NGC1039,11.739,337173525651437568,42.72462,,40.7141,
NGC1039,15.511,337176343149981952,42.75038,,40.61793,
NGC1039,18.471,337162113922689408,42.71848,,40.15919,
NGC1039,18.495,337162491879811328,42.71973,,40.16111,
NGC1039,16.206,337267636975363968,42.703790000000005,,42.2897,
NGC1039,16.855,337163831909606784,42.71703,,40.41192,
NGC1039,17.727999999999998,337173388212482176,42.73949,,40.67113,
NGC1039,14.557,337166688063501184,42.80514,,40.35089,
NGC1039,19.142,337225580655807872,42.12021,,42.03157,
NGC1039,9.312999999999999,337176446229194752,42.75804,,40.613609999999994,
NGC1039,10.828,337164214162385024,42.67603,,40.29829,
NGC1039,11.436,337176377509719424,42.74743,,40.64405,
NGC1039,16.152,337168302971208960,42.80603,,40.27766,
NGC1039,15.581,337165378097895424,42.743759999999995,,40.45963,
NGC1039,15.987,337157028681181184,42.59126,,40.33018,
NGC1039,8.517000000000001,337165829070036608,42.78979,,40.48643,
NGC1039,8.461,337165932149250176,42.79182,,40.49351,
NGC1039,18.812,337168882791318912,42.81022,,40.173159999999996,
NGC1039,11.32,337173078974848000,42.700070000000004,,40.68874,
NGC1039,13.3,337167890654357248,42.78098,,40.27067,
NGC1039,13.842,337228363794574208,42.23814,,42.04922,
NGC1039,17.849,337159678676950912,42.63185,,40.11788,
NGC1039,12.73,337173147694323968,42.7049,,40.679429999999996,
NGC1039,14.575,337197302590287360,43.10194,,40.48279,
NGC1039,14.569,337176240070775424,42.728229999999996,,40.60957,
NGC1039,14.895,337157136056308992,42.59567,,40.3392,
NGC1039,12.239,337173353852753280,42.713640000000005,,40.65782,
NGC1039,13.179,337172288701093632,42.6863,,40.7276,
NGC1039,18.561,337189464275512576,42.84366,,40.52483,
NGC1039,18.820999999999998,337156547644753792,42.53992,,40.27107,
NGC1039,16.507,337173319493013760,42.72391,,40.64152,
NGC1039,18.25,337168333035502592,42.8051,,40.25347,
NGC1039,16.322,337177781963616000,42.83766,,40.56525,
NGC1039,18.906,337162972916262400,42.78261,,40.14179,
NGC1901,19.253,4652187250796369280,-69.93611999999999,,78.25761999999999,
NGC1901,14.04,4658833321873098368,-67.87272,,80.96184000000001,
NGC1901,19.355,4658833145772264448,-67.91844,,80.94745999999999,
NGC1901,19.746,4658829129969077760,-67.40477,,78.54386,
NGC1901,19.997,4658825620973830528,-67.45697,,78.74258,
NGC1901,18.702,4661492039743236608,-67.60875,,75.78912,
NGC1901,14.005999999999998,4658647092085902080,-67.82441999999999,,81.24989000000001,
NGC1901,18.822,4658250954522551424,-68.98366,,78.50406,
NGC1901,19.227999999999998,4661436480047379456,-67.60441,,76.75057,
NGC1901,15.102,4652183681740487296,-70.08617,,78.22582,
NGC1901,19.488,4660325874568051712,-66.3966,,82.39976,
NGC1901,19.777,4660327794368746880,-66.32819,,82.34623,
NGC1901,15.970999999999998,4658265041838712320,-68.85919,,77.96096999999999,
NGC1901,18.454,4658264736994131712,-68.87583000000001,,77.97503,
NGC1901,19.531,4658489754528920576,-68.73114,,81.51635,
NGC1901,18.281,4658486902670533632,-68.8577,,81.54992,
NGC1901,17.971,4658296790235243520,-69.01021,,79.61144,
NGC1901,19.387,4658281740719717376,-69.07218,,80.43496,
NGC1901,15.2,4658636681084607488,-67.92541999999999,,81.82406999999999,
NGC1901,19.930999999999997,4658634855698331904,-67.88401999999999,,82.27963000000001,
NGC1901,10.390999999999998,4658639562986157952,-68.10043,,81.64214,
NGC1901,19.524,4657968689221720960,-69.73655,,81.04714,
NGC1901,15.32,4657968246805716736,-69.76276999999999,,81.01426,
NGC1901,18.865,4655221971608411392,-69.36139,,76.88494,
NGC1901,16.389,4655260832469143168,-69.34624000000001,,74.89545,
NGC1901,19.926,4661303885963349760,-68.76626,,75.31585,
NGC1901,19.865,4661660127581538304,-67.55806,,74.97740999999999,
NGC1901,19.642,4661406930735645952,-68.10025,,77.40826,
NGC1901,19.817,4661988439186913536,-66.39664,,77.43265,
NGC1901,18.636,4661970606512544000,-66.61658,,78.08917,
NGC1901,18.195,4658023325392644352,-69.48651,,82.10633,
NGC1901,11.488,4658335518014051712,-68.45904,,79.67809,
NGC1901,10.334000000000001,4658338747829382528,-68.4267,,79.54994,
NGC1901,10.815,4658340053499327360,-68.36304,,79.39924,
NGC1901,12.475999999999999,4658338537313572096,-68.44026,,79.5799,
NGC1901,10.183,4658338331155142912,-68.46706,,79.59369000000001,
NGC1901,9.129,4658337820116699648,-68.47192,,79.346,
NGC1901,10.411,4658336548806471936,-68.5243,,79.49654,
NGC1901,17.427,4658340500178863616,-69.04177,,78.916,
NGC1901,13.402000000000001,4658363486853336832,-68.65396,,77.88148000000001,
NGC1901,18.101,4658503086107475328,-68.6158,,81.15738,
NGC1901,12.909,4662037573647482752,-66.27745,,77.29815,
NGC1901,19.958,4661798563007024896,-67.66908000000001,,77.90706,
NGC1901,19.7,4661710017936384256,-67.12423000000001,,74.73051,
NGC1901,19.683,4661710224094751360,-67.11349,,74.70744,
NGC1901,18.601,4661711289230678144,-67.04124,,74.61123,
NGC1901,15.651,4658162241856515712,-69.54606,,78.7408,
NGC1901,17.347,4658779342721084160,-67.85831,,78.97034000000001,
NGC1901,17.320999999999998,4661441634005923712,-68.13135,,75.84416999999999,
NGC1901,19.999000000000002,4658393173660586496,-68.14465,,78.69699,
NGC1901,19.132,4658395368325520768,-68.33698000000001,,78.25584,
NGC1901,19.131,4657275657540628224,-69.67635,,83.65225,
NGC1901,13.158,4658395230881878272,-68.35938,,78.22237,
NGC1901,19.738,4661327800358546304,-68.47266,,74.86853,
NGC1901,18.63,4661326876782235776,-68.56042,,74.90001,
NGC1901,19.683,4661328418833276800,-68.47641,,74.77508,
NGC1901,18.85,4661377999813561600,-68.31454000000001,,77.71618000000001,
NGC1901,12.785,4661378382057064448,-68.28825,,77.64598000000001,
NGC1901,16.959,4658293083726796928,-69.04028000000001,,79.20458,
NGC1901,18.631,4655226747611717760,-69.5751,,76.1442,
NGC1901,16.769000000000002,4658383033177728512,-68.39733000000001,,78.81832,
NGC1901,18.331,4658380799796398464,-68.49297,,78.82347,
NGC1901,18.997,4658382350342301440,-68.47266,,78.78339,
NGC1901,19.364,4658440517112895360,-68.82985,,82.7781,
NGC1901,18.744,4652181203482362752,-69.92941,,77.2061,
NGC1901,19.016,4660411773868558848,-66.5849,,80.47882,
NGC1901,19.634,4658334001923279744,-68.55875,,79.91296,
NGC1901,9.83,4658332631796592768,-68.58097,,79.79481,
NGC1901,19.862000000000002,4660393322684032512,-66.83444,,81.20512,
NGC1901,18.985,4658334968204024704,-68.45671,,79.84707,
NGC1901,10.369000000000002,4658333422070733312,-68.57030999999999,,79.72051,
NGC1901,19.660999999999998,4661331442395890816,-68.65094,,75.95388,
NGC1901,16.926,4660193967530384896,-67.13956,,81.44,
NGC1901,18.996,4660178814884108416,-67.21065,,82.03275,
NGC1901,19.575,4661892369362777984,-66.93919,,75.90645,
NGC1901,15.634,4661475585768540032,-67.74138,,76.27555,
NGC1901,19.543,4657794347823047680,-68.59361,,84.68616999999999,
NGC1901,16.855,4660269829487873920,-66.62229,,83.56759,
NGC1901,19.952,4661870340476714752,-67.22156,,76.80951999999999,
NGC1901,10.401,4658726218241467008,-68.03529,,79.67658,
NGC1901,11.231,4658727528232702976,-68.29374,,80.83333,
NGC1901,10.511,4658785493114963328,-67.92874,,78.32298,
NGC1901,18.343,4658566823454755072,-68.247,,83.15711999999999,
NGC1901,19.774,4661453591312305408,-67.82587,,75.82292,
NGC1901,17.514,4661856944485076352,-66.95195,,77.35318000000001,
NGC1901,14.275,4658874381762648320,-67.34676999999999,,80.60013000000001,
NGC1901,19.775,4658883212189398144,-67.1582,,80.69847,
NGC1901,19.627,4658874755394359424,-67.31034,,80.58501,
NGC1901,17.567999999999998,4658888327486177536,-67.25213000000001,,80.44631,
NGC1901,17.929000000000002,4658884891514268288,-67.10049000000001,,80.74710999999999,
NGC1901,19.833,4658896818673617024,-67.01655,,80.30238,
NGC1901,18.95,4660231071737374848,-66.6895,,81.51304,
NGC1901,19.488,4660229456834300288,-66.80887,,81.77138000000001,
NGC1901,17.92,4660222795353815552,-66.64941,,82.21377,
NGC1901,19.980999999999998,4660244201417843584,-66.98188,,83.97261,
NGC1901,13.527999999999999,4658385305280833152,-68.41353000000001,,79.15633000000001,
NGC1901,17.335,4658384785524228736,-68.44972,,79.14284,
NGC1901,13.523,4658384751164454016,-68.46213,,79.13485,
NGC1901,11.978,4658388260218178048,-68.28948000000001,,78.97614,
NGC1901,19.867,4658387332463295872,-68.3198,,79.23559,
NGC1901,17.377,4658385580158944000,-68.44136,,79.06353,
NGC1901,12.719000000000001,4658384755525236864,-68.45839000000001,,79.10965,
NGC1901,17.043,4661833511142314240,-67.27329,,78.25137,
NGC1901,18.244,4661833438126683648,-67.28452,,78.16488000000001,
NGC1901,18.475,4663479063411866112,-66.33866,,78.60221999999999,
NGC1901,16.059,4658613660058813312,-67.86113,,83.11211999999999,
NGC1901,11.289000000000001,4658256902970784000,-68.97095999999999,,77.84334,
NGC1901,19.717,4658914101604149376,-67.22971,,79.56109000000001,
NGC1901,19.660999999999998,4658910115892849664,-67.35961,,79.34798,
NGC1901,18.500999999999998,4658909115129963648,-67.37349,,79.16629,
NGC1901,11.953,4658216835124171264,-69.29695,,78.17787,
NGC1901,19.859,4661904773231297024,-66.87021,,76.87623,
NGC1901,19.692999999999998,4658759547191240704,-67.76736,,79.76139,
NGC1901,19.993,4658761922332453632,-67.66328,,79.71276,
NGC1901,10.405999999999999,4658761887972710144,-67.65939,,79.68592,
NGC1901,12.341,4658758963072125312,-67.75787,,79.88549,
NGC1901,14.729000000000001,4658760822820870144,-67.70244,,79.87109,
NGC1901,17.974,4658757833523688960,-67.72608000000001,,80.07745,
NGC1901,19.851,4658758619515252480,-67.80374,,79.83668,
NGC1901,15.04,4658751030294843776,-67.92038000000001,,79.56146,
NGC1901,17.74,4658070467014481792,-69.44291,,81.83133000000001,
NGC1901,18.845,4658161619249978368,-69.60085,,78.65325,
NGC1901,15.761,4658198766214889856,-69.14752,,79.00023,
NGC1901,18.016,4658316173421984128,-68.70596,,80.35079,
NGC1901,19.034000000000002,4658327443418274560,-68.73705,,79.4515,
NGC1901,10.209,4658329298899347328,-68.62628000000001,,79.17402,
