time flux flux_err
-0.498656240193327 1.001277996486889 0.00012304652722527296
-0.4981274332465375 1.005095500756634 0.00014545230201779325
-0.49693025961204285 0.9989483235784442 9.295082484117348e-05
-0.496388189209199 1.005759581949943 0.0001220478903406395
-0.4958660139904225 0.9977920426727158 0.00014558310265088374
-0.4946622086279149 0.9995156265114777 9.329402879518025e-05
-0.494126769953084 0.9891621663371432 0.00012110077571182335
-0.4936045947343075 0.9946768748849066 0.00014644299031314336
-0.4924007893717999 0.9975246563985752 9.365989251470263e-05
-0.49186535069699744 1.0017367415873808 0.00011997707354865116
-0.49133654375017954 1.000519072092711 0.00014694988158089743
-0.49013937011568487 1.0002327502366568 9.392948678278269e-05
-0.48959729971284105 1.0062311754731543 0.00011958036517673276
-0.48907512449409296 1.0038575057064014 0.00014741660588370102
-0.4878713191315569 1.0014742421091047 9.42406876173872e-05
-0.48733588045675447 1.0066941934358111 0.00011910307555619204
-0.48681370523797796 1.0011212986238192 0.0001479836046000762
-0.4856098998754703 1.000254802096533 9.461573393466225e-05
-0.48507446120063946 0.9903441443253299 0.00011905405341465267
-0.48454565425385 0.9876646977310317 0.00014817329472557322
-0.4833484806193553 0.9964811288922648 9.499219372765415e-05
-0.4828064102165115 1.0048980990033314 0.00011909346110377224
-0.482284234997735 1.0108598267834215 0.00014835253491073157
-0.48108042963522735 1.0035010611504604 9.55373436659076e-05
-0.4805449909603965 0.9939320981731864 0.00011959505867872214
-0.48002281574162 1.002627368332638 0.00014881161734635944
-0.47881901037911234 1.0001464304411603 9.624497915213814e-05
-0.4782835717042815 1.0105774831847785 0.00011995190039968865
-0.477754764757492 0.9933658697280418 0.00014914578437902497
-0.47655759112299734 1.0002990833951761 9.720951175157507e-05
-0.4760155207201535 0.9886498837053821 0.00012027933280520145
-0.47549334550140543 1.001778477077737 0.0001495343746121567
-0.47428954013886937 1.0016669310482351 9.82153928038805e-05
-0.47375410146406693 1.001289655126629 0.00012067753359114751
-0.4732319262452904 1.0015265441921866 0.00014978828904117281
-0.47202812088275437 1.000837751572397 9.94988876655879e-05
-0.47149268220795193 1.0019545417357234 0.00012108412685136193
-0.47096387526116246 1.0017941640649157 0.00015047853847055938
-0.4697667016266678 1.0000709865085118 0.0001010890611256207
