TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Planet Num,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
188570092,294.01,,4,4,4,4,4,4,4,5.0,PC,,11.3875,0.006,,1,qlp,22:36:06.2,-17:00:01.1,-108.62100000000001,0.09,-84.412,0.078,2458358.78125,0.0011,7.328289999999999,0.00054,2.9389999999999996,0.201,13.665485,0.004764,12507.5,12507.5,9.0024,0.425712,47.917,732.0,72.0,127.589,0.6115,4628.799805,100.5,4.54,0.26,0.73,0.03,,,2,2018-10-02 01:49:36,2019-12-17 15:43:32,2020-01-16 02:34:07,
327952677,295.01,,4,5,5,5,5,4,4,5.0,PC,KP,12.140999999999998,0.006999999999999999,,1,qlp,23:56:22.05,-13:16:17.9,17.965999999999998,0.076,-10.457,0.078,2458356.4042970003,0.0011300000000000001,3.39656,0.00028,2.094,0.301,10.169525,0.008938,9322.75,9322.75,13.5856,0.9806229999999999,437.26501500000006,1273.0,50.0,488.38699999999994,13.5285,5835.899902,192.699997,4.37,,1.28,0.08,,,2,2018-10-02 01:49:36,2019-12-17 15:43:32,2020-01-16 02:34:07,
382463648,296.01,,1,4,1,3,1,4,4,5.0,PC,,13.1066,0.006,,1,qlp,23:32:25.23,-45:54:34.45,44.379,0.024,-14.217,0.027000000000000003,2458355.529785,0.00317,12.62733,0.00201,3.523,0.34600000000000003,8.713377000000001,0.013159,7993.200195,7993.200195,8.96608,0.7041850000000001,42.02,709.0,16.0,471.798,4.7615,5378.0,187.699997,4.47,2.0,0.91,0.06,,,2,2018-10-03 02:14:39,2019-12-17 15:43:33,2020-01-16 02:34:07,The period could be either 12.635 or 25.27
115242351,297.01,,3,4,4,3,2,4,4,5.0,PC,,13.1099,0.006,,1,qlp,00:24:42.47,-36:06:52.05,12.564,0.037000000000000005,-10.880999999999998,0.026000000000000002,2458358.7729490004,0.0076,5.6711599999999995,0.00336,1.7830000000000001,0.722,6.719307000000001,0.516404,6169.600098,6169.600098,9.14963,2.68054,85.939796,848.0,9.0,461.51300000000003,5.2545,4933.200195,225.30000299999998,4.52,2.0,1.06,0.1,,,2,2018-10-03 02:14:39,2019-12-17 15:43:33,2020-01-16 02:34:07,
206686292,298.01,,3,5,5,3,2,4,4,5.0,PC,,12.7602,0.006,,1,qlp,22:56:14.57,-34:21:39.98,6.425,0.047,1.4380000000000002,0.040999999999999995,2458354.356079,0.0016,1.32901,0.00014,1.756,0.12300000000000001,33.888744,3.719179,30730.599608999997,30730.599608999997,29.7477,10.1385,6772.140137,2527.0,32.0,957.936,23.873,6565.0,229.80000299999998,4.27,,1.54,0.11,,,2,2018-10-02 01:49:36,2019-12-17 15:43:32,2020-01-16 02:34:07,synchronized?
156075294,299.01,,3,4,3,3,2,4,4,5.0,PC,,12.3012,0.006,,1,qlp,00:42:22.71,-48:17:37.04,-2.594,0.025,-12.394,0.031,2458354.6958009996,0.0036,5.72144,0.0012,4.069,0.758,6.369313,0.014818000000000001,5849.180176,5849.180176,9.94459,0.769781,647.567017,1405.0,31.0,447.784,4.533,5564.600098,167.399994,4.39,,1.18,0.07,,,2,2018-10-03 02:14:39,2019-12-17 15:43:33,2020-01-16 02:34:07,
144301052,301.01,,3,4,3,3,2,4,4,5.0,PC,,12.0684,0.006,,1,qlp,23:37:11.38,-42:00:37.16,-15.825,0.043,-14.399000000000001,0.051,2458356.928223,0.0063100000000000005,3.7431699999999997,0.00187,2.781,0.369,1.6226610000000001,0.005644,1493.410034,1493.410034,7.52503,0.540167,514.210999,1326.0,10.0,667.745,17.0205,5945.200195,124.400002,4.3,,1.77,0.07,,,2,2018-10-03 02:14:39,2019-12-17 15:43:33,2020-01-16 02:34:07,
229111835,302.01,,3,4,3,3,2,4,4,5.0,PC,,12.9317,0.006,,1,qlp,01:09:55.51,-52:14:22.15,70.771,0.02,-3.161,0.023,2458356.682373,0.0016899999999999999,6.70145,0.00101,1.579,0.172,10.843955000000001,0.019303999999999998,9937.94043,9937.94043,6.72755,0.798127,13.289000000000001,531.0,21.0,195.12400000000002,0.5595,4383.100098,246.600006,4.59,0.22,0.61,0.07,,,2,2018-10-03 02:14:39,2019-12-17 15:43:33,2020-01-16 02:34:07,
145750719,303.01,,5,5,5,5,5,5,5,5.0,PC,KP,12.0213,0.006999999999999999,,1,qlp,22:45:27.37,-14:59:30.39,3.4810000000000003,0.067,-2.787,0.052000000000000005,2458357.55957,0.0019199999999999998,3.5613300000000003,0.00058,3.763,0.245,5.373228,0.004044,4936.700195,4936.700195,11.7554,1.2401799999999998,651.02301,1407.0,36.0,486.474,8.44,5464.600098,280.0,4.37,2.0,1.52,0.15,,,2,2018-10-02 01:49:35,2019-12-17 15:43:32,2020-01-16 02:34:07,
262530873,304.01,,3,4,3,3,2,4,4,5.0,PC,,12.5145,0.006,,1,qlp,01:21:58.57,-44:25:00.29,-4.3180000000000005,0.027000000000000003,-1.929,0.028999999999999998,2458356.286011,0.00539,2.24172,0.00091,3.989,0.304,20.84541,0.031226999999999998,19016.199219,19016.199219,28.046301,2.3646,2971.3701170000004,2056.0,13.0,964.6410000000001,21.025,6377.5,240.100006,4.28,,1.85,0.14,,,2,2018-10-03 02:14:39,2019-12-17 15:43:33,2020-01-16 02:34:07,Likely EB; Big but flat bottomed.
102030574,305.01,,3,4,3,3,2,4,4,5.0,PC,,12.3294,0.006,,1,qlp,01:03:22.73,-44:42:20.98,5.301,0.025,-10.527999999999999,0.027999999999999997,2458364.10083,0.00074,9.94962,0.0009599999999999999,4.23,0.32,19.094122,0.008482,17432.599609,17432.599609,24.374201,0.647209,144.725998,966.0,73.0,689.883,10.2805,5819.0,46.599998,4.31,,1.68,0.03,,,2,2018-10-03 02:14:39,2019-12-17 15:43:33,2020-02-06 12:00:18,likely EB;
114749636,306.01,,3,5,5,3,5,4,4,5.0,PC,KP,11.7607,0.006,,1,qlp,23:56:45.96,-22:09:11.63,-5.295,0.078,-6.9639999999999995,0.055,2458357.67041,0.00131,4.59971,0.0005,4.207,0.36,7.626759,0.001474,6999.890137,6999.890137,12.5113,0.22925500000000001,1105.01001,1606.0,53.0,436.098,9.1615,5839.200195,34.799999,4.42,2.0,1.36,0.02,,,2,2018-10-02 01:49:35,2019-12-17 15:43:32,2020-01-16 02:34:07,
9100874,307.01,,3,4,3,3,1,4,4,5.0,PC,,13.1198,0.006999999999999999,,1,qlp,23:22:18.84,-22:40:38.67,16.957,0.055999999999999994,-7.23,0.05,2458357.840088,0.00352,6.16425,0.00199,2.432,0.244,46.32525,4.528362,41769.699219,41769.699219,28.005198999999998,9.39178,322.89599599999997,1180.0,16.0,738.175,15.427,5795.0,343.100006,4.36,,1.25,0.14,,,2,2018-10-02 01:49:35,2019-12-17 15:43:32,2020-01-16 02:34:07,
228507250,309.01,,3,4,4,3,4,4,4,5.0,PC,,12.328,0.017,,1,qlp,23:52:09.5,-15:48:03.75,-3.6289999999999996,2.154,-51.381,2.154,2458360.011475,0.0017100000000000001,6.15864,0.0012699999999999999,2.146,0.318,12.839205,0.012147,11755.700195,11755.700195,10.8743,0.381098,76.570702,824.0,29.0,345.288,,5407.5,45.0,4.44,2.0,0.91,0.02,,,2,2018-10-02 01:49:35,2019-12-17 15:43:32,2020-01-16 02:34:07,
175477257,310.01,,3,4,3,3,2,4,4,5.0,PC,,12.4191,0.006,,1,qlp,23:24:25.4,-36:58:33.59,-2.02,0.07200000000000001,-1.992,0.069,2458356.587891,0.00149,4.26938,0.00043,3.786,0.32299999999999995,8.242894999999999,0.0043490000000000004,7563.240234000001,7563.240234000001,12.5807,0.650207,571.271973,1362.0,50.0,557.751,14.742,5766.0,135.100006,4.35,,1.32,0.06,,,2,2018-10-03 02:14:39,2019-12-17 15:43:33,2020-01-16 02:34:07,
180145006,312.01,,3,4,3,3,2,4,4,5.0,PC,,12.2607,0.006,,1,qlp,00:58:05.6,-37:56:33.21,7.102,0.05,-6.082000000000001,0.043,2458357.54541,0.00313,3.5414800000000004,0.00065,2.115,0.578,5.08089,0.014011000000000001,4668.740234000001,4668.740234000001,9.56299,0.5135109999999999,580.215027,1367.0,22.0,506.715,9.7745,5787.0,31.6,4.37,,1.27,0.01,,,2,2018-10-03 02:14:39,2019-12-17 15:43:33,2020-01-16 02:34:07,
316769613,314.01,,1,4,1,3,4,4,4,5.0,PC,,11.1741,0.006,,1,qlp,23:38:40.39,-32:51:38.68,3.648,0.084,-29.531999999999996,0.073,2458355.5949709998,0.00519,10.18242,0.00536,3.897,0.679,1.078152,0.0038469999999999997,992.521973,992.521973,2.62695,0.169321,63.507702,786.0,10.0,131.567,0.9315,4852.100098,59.0,4.5,2.0,0.76,0.02,,,2,2018-10-02 01:49:35,2019-12-17 15:43:32,2020-01-16 02:34:07,
66356824,315.01,,3,4,3,3,2,4,4,5.0,PC,,12.4245,0.006,,1,qlp,00:48:18.3,-32:07:10.06,-7.27,0.063,-26.111,0.043,2458355.609619,0.0027,1.77662,0.00036,1.297,0.21,3.1755970000000002,0.009555,2920.560059,2920.560059,8.14633,0.606067,384.72699,1233.0,14.0,551.619,12.738,5602.0,141.600006,4.4,2.0,1.37,0.07,,,2,2018-10-03 02:14:39,2019-12-17 15:43:33,2020-01-16 02:34:07,
402319411,317.01,,3,4,4,3,4,4,4,5.0,PC,,12.9238,0.008,,1,qlp,23:34:09.66,-14:51:36.14,51.309,0.059000000000000004,-20.838,0.037000000000000005,2458355.0921630003,0.00391,3.3262,0.0009400000000000001,2.931,0.21,25.283816,0.030924,23018.199219,23018.199219,15.8602,0.7681479999999999,359.20300299999997,1212.0,14.0,446.344,5.5945,5359.5,92.0,4.46,2.0,0.95,0.03,,,2,2018-10-02 01:49:35,2019-12-17 15:43:32,2020-01-16 02:34:07,
206352378,318.01,,3,4,3,3,1,4,4,5.0,PC,,13.2316,0.006,,1,qlp,23:40:03.78,-53:02:20.46,35.059,0.028999999999999998,0.073,0.034,2458327.331787,0.00117,3.74649,0.00014,2.1180000000000003,0.27,20.349575,0.040501999999999996,18568.099609,18568.099609,10.9142,0.604215,181.904007,1023.0,53.0,319.923,2.5615,4804.299805,78.199997,4.53,0.27,0.73,0.02,,,2,2018-10-03 02:14:38,2019-12-17 15:43:33,2020-01-16 02:34:07,V-shaped; need to check if it is on target.
198077394,322.01,,3,4,3,3,2,4,4,5.0,PC,,10.7074,0.006,,1,qlp,04:15:18.05,-56:15:13.23,7.0120000000000005,1.094,15.022,1.094,2458355.685669,0.00157,3.99076,0.0005,3.752,0.622,3.199935,0.0032270000000000003,2942.909912,2942.909912,,,1976.209961,1857.0,49.0,277.798,,5937.299805,80.0,3.72,0.12,,,0.07,0.1,2,2018-09-28 18:08:56,2019-12-17 15:43:32,2020-01-16 02:34:07,not synchronized; no GAIA radius
251852984,323.01,,3,4,3,3,3,4,4,5.0,PC,,13.3547,0.006,,1,qlp,00:32:48.66,-32:03:33.9,-15.897,0.035,-24.559,0.025,2458355.574585,0.00404,2.77422,0.0008,1.71,0.32,4.979175,0.016554,4575.490234000001,4575.490234000001,5.32996,0.533207,135.912003,951.0,12.0,315.14099999999996,2.503,4676.799805,190.899994,,,0.72,0.06,,,2,2018-10-03 02:14:38,2019-12-17 15:43:33,2020-01-16 02:34:07,
156002449,324.01,,3,4,4,3,1,4,4,5.0,PC,,13.4081,0.006,,1,qlp,00:33:55.68,-50:43:45.96,14.855,0.025,-34.13,0.027000000000000003,2458357.7274169996,0.0016600000000000002,5.2852,0.00063,4.869,0.145,27.70975,0.006408,25198.699219,25198.699219,22.3283,2.82111,657.7189940000001,1410.0,59.0,944.552,18.162,6145.600098,395.700012,4.32,,1.28,0.16,,,2,2018-10-03 02:14:38,2019-12-17 15:43:33,2020-01-16 02:34:07,Big;
66413476,325.01,,3,4,3,3,2,4,4,5.0,PC,,12.004000000000001,0.006,,1,qlp,00:55:30.5,-33:30:44.3,15.485,0.05,-28.463,0.044000000000000004,2458357.721313,0.00274,4.3692400000000005,0.0008,1.679,0.22399999999999998,14.89684,1.981691,13626.799805,13626.799805,10.9944,4.0623,185.742996,1028.0,22.0,180.753,1.393,4454.0,117.0,,,0.86,0.04,,,2,2018-10-03 02:14:38,2019-12-17 15:43:33,2020-01-16 02:34:07,There might be some odd even difference.
206669860,327.01,,3,4,3,3,2,4,4,5.0,PC,,13.4573,0.006,,1,qlp,22:54:31.92,-34:30:09.81,-5.904,0.043,2.9019999999999997,0.036000000000000004,2458362.960327,0.00415,10.06378,0.00509,2.045,0.602,13.605785000000001,0.109641,12453.200195,12453.200195,16.4513,3.93706,41.4314,706.0,13.0,958.071,21.836,5954.0,685.799988,4.35,,1.34,0.3,,,2,2018-10-02 01:49:35,2019-12-17 15:43:32,2020-01-16 02:34:07,two events; odd even?
139357541,328.01,,3,4,3,3,2,4,4,5.0,PC,,12.7703,0.006,,1,qlp,23:17:57.06,-43:55:31.9,12.568,0.045,2.3480000000000003,0.05,2458355.806641,0.00294,4.478940000000001,0.00109,1.311,0.22899999999999998,13.552464,1.398819,12404.700195,12404.700195,14.0072,4.61112,322.457001,1180.0,16.0,659.967,14.1285,6254.0,212.69999700000002,4.31,,1.14,0.08,,,2,2018-10-03 02:14:38,2019-12-17 15:43:33,2020-01-16 02:34:07,V-shaped
169765334,329.01,,3,4,3,4,4,4,4,5.0,PC,,10.6929,0.006999999999999999,,1,qlp,23:25:17.06,-15:38:04.67,52.133,0.11699999999999999,5.002,0.08199999999999999,2458354.948853,0.013130000000000001,5.7018,0.00449,4.452,0.8809999999999999,4.06759,0.5002989999999999,3739.3798829999996,3739.3798829999996,10.6252,3.74137,3577.389893,2154.0,9.0,284.388,4.186,5560.700195,77.800003,4.02,0.12,1.58,0.04,-0.11,0.1,2,2018-10-02 01:49:35,2019-12-17 15:43:32,2020-01-16 02:34:07,
27966179,330.01,,3,4,3,3,4,4,4,5.0,PC,,12.8696,0.006,,1,qlp,23:55:00.4,-22:32:20.07,25.159000000000002,0.045,-36.495,0.036000000000000004,2458355.69165,0.00101,4.27958,0.00033999999999999997,2.499,0.276,15.692964000000002,0.021588999999999997,14349.799805,14349.799805,9.1794,0.44722,86.796204,850.0,48.0,200.326,1.5575,4309.5,68.800003,,,0.7,0.02,,,2,2018-10-02 01:49:35,2019-12-17 15:43:32,2020-01-16 02:34:07,
262531275,331.01,,3,4,3,3,2,4,4,5.0,PC,,13.0261,0.006,,1,qlp,01:21:40.62,-42:28:54.42,-6.279,0.022000000000000002,-14.514000000000001,0.023,2458356.008179,0.00468,2.48421,0.00074,1.554,0.601,5.428768,0.42959899999999995,4987.600098,4987.600098,14.5824,4.17366,766.5029910000001,1465.0,13.0,939.1360000000001,17.157,5476.0,141.899994,4.39,,1.88,0.1,,,2,2018-10-03 02:14:38,2019-12-17 15:43:33,2020-01-16 02:34:07,possible centroid offset; the fainter star to the north has a smaller radius than the target.
139285832,332.01,,3,4,4,3,4,4,4,5.0,PC,,11.5273,0.006,,1,qlp,23:12:14.15,-44:52:35.35,35.906,0.057999999999999996,-37.39,0.096,2458325.809814,0.00201,0.7770699999999999,5e-05,1.4080000000000001,0.218,1.433814,0.001714,1319.719971,1319.719971,3.9710300000000003,0.413995,1813.390015,1817.0,28.0,222.852,3.6895,5106.5,258.200012,4.47,2.0,0.99,0.1,,,2,2018-10-03 02:14:38,2019-12-17 15:43:31,2020-01-16 02:34:07,
224245334,333.01,,3,4,3,3,4,4,4,5.0,PC,,11.5166,0.006,,1,qlp,23:33:25.8,-41:10:17.47,16.701,0.042,1.791,0.05,2458355.558472,0.0055899999999999995,3.79069,0.0016600000000000002,2.661,0.47200000000000003,1.114842,0.005193,1026.280029,1026.280029,4.11909,0.410883,536.617981,1340.0,9.0,352.269,4.7305,6023.0,224.69999700000002,4.29,0.42,1.17,0.09,,,2,2018-10-03 02:14:38,2019-12-17 15:43:33,2020-01-16 02:34:07,
116156517,338.01,,3,5,5,3,5,4,4,5.0,PC,KP,11.3151,0.006,,1,qlp,00:30:50.29,-40:34:24.46,38.231,0.03,-9.135,0.039,2458357.373535,0.00139,5.367319999999999,0.00057,4.569,0.544,6.866014999999999,0.002757,6303.879883,6303.879883,14.4647,0.705888,1198.25,1639.0,67.0,542.251,9.952,6677.799805,149.699997,4.21,1.94,1.66,0.07,,,2,2018-10-03 02:14:38,2019-12-17 15:43:33,2020-01-16 02:34:07,
80439101,340.01,,3,4,3,3,2,3,3,5.0,PC,,12.6435,0.006,,1,qlp,00:46:59.36,-44:22:11.82,2.997,1.061,-4.86,1.061,2458361.057617,0.00237,7.422289999999999,0.00093,6.432,0.37,53.305218,0.46683900000000006,47910.199219,47910.199219,,,766.6240230000001,1465.0,57.0,497.551,,5829.0,242.19999700000002,4.37,,,,,,2,2018-10-03 02:14:38,2019-12-17 15:43:33,2020-01-16 02:34:07,V-shaped; likely EB; period could be twice the reported.
33911302,341.01,,3,4,4,3,3,4,4,5.0,PC,,13.3302,0.006999999999999999,,1,qlp,23:43:22.8,-23:59:52.88,15.482999999999999,0.09699999999999999,-22.345,0.062,2458355.7512209998,0.0016899999999999999,1.8138299999999998,0.00023999999999999998,1.113,0.12300000000000001,13.724310000000001,0.020436000000000003,12561.0,12561.0,10.7521,1.09441,131.757004,943.0,22.0,415.551,8.7935,4882.399902,229.899994,,,0.87,0.08,,,2,2018-10-02 01:49:35,2019-12-17 15:43:32,2020-01-16 02:34:07,
66497310,343.01,,3,4,3,3,4,4,4,5.0,PC,,12.4115,0.006999999999999999,,1,qlp,23:44:10.89,-18:53:22.29,10.887,0.079,-3.3089999999999997,0.075,2458355.521606,0.00266,1.75649,0.00036,1.3769999999999998,0.175,3.407485,0.008434,3133.48999,3133.48999,7.445069999999999,0.377716,486.967987,1308.0,15.0,519.27,14.05,5811.299805,28.299999,4.36,,1.21,0.01,,,2,2018-10-02 01:49:35,2019-12-17 15:43:32,2020-01-16 02:34:07,
13023378,344.01,,3,4,3,3,2,4,4,5.0,PC,,11.9221,0.006999999999999999,,1,qlp,23:08:12.9,-28:00:28.17,31.013,0.07,2.948,0.077,2458358.2573240004,0.0017699999999999999,6.06764,0.001,2.895,0.131,6.930372,0.0038759999999999997,6362.779785,6362.779785,9.31494,0.677875,205.908005,1055.0,35.0,404.20099999999996,8.737001,6159.200195,217.19999700000002,4.31,2.0,1.06,0.07,,,2,2018-10-02 01:49:34,2019-12-17 15:43:32,2020-01-16 02:34:07,
308208458,345.01,,1,4,1,3,1,4,4,5.0,PC,,13.5263,0.006,,1,qlp,00:22:47.27,-34:23:31.78,-1.764,0.045,-6.28,0.026000000000000002,2458362.157104,0.00301,11.22917,0.00294,2.8930000000000002,0.302,14.060053,0.018888,12866.299805,12866.299805,11.1339,1.57051,29.021299,646.0,14.0,516.33,7.709,5172.0,393.700012,4.48,2.0,0.89,0.12,,,2,2018-10-03 02:14:37,2019-12-17 15:43:32,2020-01-16 02:34:07,possible odd even;
118327533,346.01,,1,4,1,3,2,4,4,5.0,PC,,12.7291,0.006,,1,qlp,00:41:22.68,-37:20:34.87,4.562,0.040999999999999995,-4.618,0.032,2458354.792236,0.00155,8.28154,0.00099,2.3169999999999997,0.157,45.041005,2.81049,40635.601562,40635.601562,29.567498999999998,8.218860000000001,192.425995,1037.0,18.0,745.217,16.5315,6239.0,363.5,,,1.33,0.16,,,2,2018-10-03 02:14:38,2019-12-17 15:43:33,2020-01-16 02:34:07,the period is twice as reported; V-shaped.
224271611,347.01,,3,4,3,3,2,4,4,5.0,PC,,11.2043,0.006,,1,qlp,23:37:57.56,-36:34:17.88,-6.3420000000000005,0.086,-12.054,0.06,2458355.186035,0.00428,4.0394,0.00109,0.7490000000000001,0.196,1.7684099999999998,0.06302,1627.439941,1627.439941,5.86883,1.14398,52.57,750.0,9.0,344.084,5.0925,5989.0,148.300003,3.57,0.12,1.32,0.06,-0.46,0.1,2,2018-10-03 02:14:37,2019-12-17 15:43:32,2020-01-16 02:34:07,
70785910,348.01,,3,4,4,3,2,4,4,5.0,PC,,12.2494,0.006,,1,qlp,00:06:20.06,-30:20:11.01,-5.809,0.08199999999999999,-26.065,0.062,2458354.3647459997,0.00131,0.49486,4e-05,1.008,0.249,3.2962559999999996,0.015502000000000002,3031.360107,3031.360107,9.7623,0.9648469999999999,5543.700195,2403.0,39.0,607.923,22.4195,5675.700195,197.699997,4.36,,1.61,0.11,,,2,2018-10-02 01:49:34,2019-12-17 15:43:32,2020-01-16 02:34:07,V-shaped;
228381868,351.01,,3,5,5,3,5,4,4,5.0,PC,KP,12.0719,0.006999999999999999,,1,qlp,23:50:19.36,-17:04:39.34,28.016,0.077,-3.2119999999999997,0.07200000000000001,2458356.6738279997,0.00242,3.4658300000000004,0.0006,3.878,0.14300000000000002,5.199676999999999,0.002182,4777.629883,4777.629883,12.4467,1.98525,885.715027,1519.0,32.0,602.236,27.416,5772.700195,474.60000599999995,3.86,0.12,1.64,0.26,0.22,0.1,2,2018-10-02 01:49:34,2019-12-17 15:43:32,2020-01-16 02:34:07,star is evolved
100099031,353.01,,3,4,3,3,1,4,4,5.0,PC,,13.4735,0.006,,1,qlp,01:37:05.37,-46:56:43.23,-0.214,0.022000000000000002,-1.979,0.025,2458355.020752,0.00302,1.29866,0.00028,2.017,0.45899999999999996,8.506331,0.028216,7804.009765999999,7804.009765999999,26.2299,1.69419,1413.469971,1708.0,20.0,1367.8,33.885,4971.0,72.699997,,,2.7,0.08,,,2,2018-10-03 02:14:38,2019-12-17 15:43:33,2020-01-16 02:34:07,big;
100097716,354.01,,3,4,3,3,2,4,4,5.0,PC,,11.3534,0.006,,1,qlp,01:36:11.49,-42:18:13.34,24.819000000000003,0.076,14.274000000000001,0.08199999999999999,2458354.377075,0.0012,2.99995,0.00018999999999999998,1.4580000000000002,0.278,8.635069,0.013966,7921.649901999999,7921.649901999999,13.7264,0.5858479999999999,249.205002,1106.0,26.0,366.824,8.772,5767.0,40.299999,,,1.4,0.02,,,2,2018-10-03 02:14:37,2019-12-17 15:43:32,2020-01-16 02:34:07,Two stars in the same pixel
183593642,355.01,,3,4,4,3,2,4,4,5.0,PC,,10.9767,0.006,,1,qlp,01:11:33.17,-36:42:32.83,35.519,0.087,-4.763,0.08199999999999999,2458355.081177,0.0020399999999999997,1.03742,0.00014,0.7829999999999999,0.295,1.952062,0.058820000000000004,1796.300049,1796.300049,6.35818,1.1108799999999999,1798.910034,1814.0,16.0,313.032,5.496,5936.0,57.200001,4.23,0.36,1.36,0.03,,,2,2018-10-03 02:14:37,2019-12-17 15:43:32,2020-01-16 02:34:07,potential odd/even difference
369336146,356.01,,3,4,3,3,2,4,4,5.0,PC,,13.0524,0.006,,1,qlp,00:24:16.81,-37:13:19.32,19.980999999999998,0.036000000000000004,8.935,0.026000000000000002,2458358.037598,0.00596,5.7701400000000005,0.00468,3.781,0.594,3.441489,0.013234000000000001,3164.709961,3164.709961,10.0057,1.2224700000000002,278.243988,1137.0,11.0,835.557,18.0745,5497.700195,332.600006,4.41,2.0,1.62,0.17,,,2,2018-10-03 02:14:37,2019-12-17 15:43:32,2020-01-16 02:34:07,
220016044,357.01,,3,4,3,3,2,4,4,5.0,PC,,10.3987,0.006,,1,qlp,02:09:17.25,-48:29:05.07,13.651,0.039,-3.888,0.044000000000000004,2458354.343994,0.00449,0.93985,0.00032,0.9229999999999999,0.415,0.648684,0.010759999999999999,597.2819820000001,597.2819820000001,6.21955,0.824779,2366.48999,1943.0,9.0,480.32199999999995,7.122999999999999,6576.700195,103.900002,3.55,0.16,2.31,0.07,-0.22,0.12,2,2018-09-29 02:24:30,2019-12-17 15:43:32,2020-01-16 02:34:07,weak signal
321982642,358.01,,3,4,4,3,2,4,4,5.0,PC,,12.8895,0.006,,1,qlp,00:12:14.69,-47:21:19.52,36.832,0.022000000000000002,-1.015,0.026000000000000002,2458356.326294,0.00147,9.105,0.0012,1.806,0.196,27.845641999999998,1.6185180000000001,25320.699219,25320.699219,19.375,5.61313,56.407299,763.0,37.0,579.028,7.531000000000001,5689.0,470.10000599999995,4.42,2.0,1.11,0.18,,,2,2018-10-03 02:14:37,2019-12-17 15:43:32,2020-01-16 02:34:07,odd/even not reliable
80432617,359.01,,3,4,3,3,2,4,4,5.0,PC,,12.3409,0.006,,1,qlp,00:46:41.56,-42:21:42.45,12.734000000000002,0.036000000000000004,-9.142999999999999,0.046,2458360.6741939997,0.010709999999999999,5.484030000000001,0.00596,6.461,2.104,1.9462529999999998,0.019078,1790.959961,1790.959961,9.05073,1.16346,1984.9899899999998,1859.0,10.0,715.834,19.724,5475.899902,233.80000299999998,4.42,2.0,1.94,0.16,,,2,2018-10-03 02:14:37,2019-12-17 15:43:32,2020-01-16 02:34:07,two events (near 1360 and 1377); wrong period?
13023738,360.01,,3,4,4,3,2,4,4,5.0,PC,,12.2524,0.006999999999999999,,1,qlp,23:08:20.37,-29:35:25.61,15.536,0.084,-29.348000000000003,0.079,2458354.978271,0.006490000000000001,8.055769999999999,0.0029100000000000003,2.835,0.4,3.3096949999999996,0.007684000000000001,3043.699951,3043.699951,10.0535,0.7777270000000001,93.80639599999999,867.0,12.0,646.707,25.1075,5725.0,175.699997,4.42,2.0,1.66,0.1,,,2,2018-10-02 01:49:34,2019-12-17 15:43:32,2020-01-16 02:34:07,centroid shift in X/Y is due to the star nearby but the signal is on target.
305048116,362.01,,1,4,1,3,4,4,4,5.0,PC,,12.5633,0.008,,1,qlp,23:32:57.21,-28:19:11.33,39.257,0.063,-8.084,0.09300000000000001,2458357.859619,0.0039,7.116789999999999,0.0019199999999999998,1.979,0.298,4.420049,0.011408,4062.73999,4062.73999,7.26823,0.496069,54.406799,756.0,13.0,451.99800000000005,17.8955,5626.0,126.900002,4.38,,1.04,0.05,,,2,2018-10-02 01:49:34,2019-12-17 15:43:32,2020-01-16 02:34:07,the super bright star to the southwest is TIC 304698788; does not have a signal.
262530780,363.01,,1,4,1,3,2,4,4,5.0,PC,,12.9465,0.006,,1,qlp,01:22:11.34,-44:51:43.73,-3.498,0.021,-43.896,0.024,2458361.877441,0.0018399999999999998,8.223930000000001,0.00156,2.266,0.35,17.041318,0.227163,15573.099609,15573.099609,14.1826,1.75,66.921501,796.0,26.0,440.102,3.36,5092.899902,110.5,4.5,2.0,1.03,0.04,,,2,2018-10-03 02:14:37,2019-12-17 15:43:32,2020-01-16 02:34:07,
47425697,364.01,,2,5,5,5,4,2,4,5.0,PC,,10.4913,0.006999999999999999,,1,qlp,22:49:01.48,-24:57:33.46,13.7,2.8,-11.7,2.5,2458354.469482,0.00517,0.49393000000000004,0.00018,0.89,0.395,0.4961,0.010860999999999999,456.821014,456.821014,,,3850.3400880000004,2194.0,10.0,265.72900000000004,,6016.0,375.299988,4.28,0.16,,,0.12,0.12,2,2018-09-28 18:08:58,2019-12-17 15:43:32,2020-01-16 02:34:07,a little v-shaped; possible EB
